"filename","interval_label","start","end","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","cluster"
"A16","A16_hll",1,2,0.199093719,0.234259209,0.299043824,0.394786909,0.520762086,0.667481779,0.817270125,0.986621547,1.151896055,1.269088896,1.296306598,1.24379926,1.127816278,0.910763385,0.565393306,0.125268419,-0.299238422,-0.649389768,-0.940484036,-1.140396857,-1.291509184,-1.421090848,-1.53833955,-1.639765856,-1.727545878,-1.794807494,-1.823225819,-1.823496067,-1.811336463,-1.826621559,2
"A16","A16_lhh",1,2,-0.757342068,-0.771469423,-0.819992599,-0.847478964,-0.853662193,-0.839001875,-0.817406177,-0.815109857,-0.801467507,-0.755674728,-0.679995662,-0.588977394,-0.481510858,-0.304303573,-0.017729593,0.280793163,0.504770308,0.692782872,0.895987895,1.123150725,1.369078741,1.619470793,1.841636828,2.010125802,2.128836099,2.203691077,2.255121517,2.270530401,2.250419333,2.2222921,5
"A16","A16_lhl",1,2,-0.482704823,-0.529114453,-0.577308997,-0.58243836,-0.543231752,-0.488699251,-0.452007328,-0.4370586,-0.414778048,-0.393857788,-0.384704831,-0.375481437,-0.360749017,-0.338311937,-0.342161936,-0.378979581,-0.431520433,-0.488739299,-0.523489031,-0.536587152,-0.547656157,-0.572748213,-0.609144899,-0.660014152,-0.710092524,-0.757422337,-0.807677968,-0.875144652,-0.955527369,-0.998948235,3
"A16","A16_llh",1,2,-0.614205132,-0.668591591,-0.69524189,-0.695593578,-0.676685111,-0.660740914,-0.631483987,-0.615488228,-0.601924897,-0.592363817,-0.590199935,-0.587102449,-0.570217832,-0.552331751,-0.529646559,-0.510939246,-0.505615581,-0.484383294,-0.437834896,-0.352484007,-0.239974641,-0.126457465,-0.02631273,0.052635452,0.115446823,0.170590022,0.214502878,0.219263749,0.193341352,0.17316311,3
"A16","A16_lll",1,2,-0.435679241,-0.490489079,-0.533880888,-0.523187964,-0.492227119,-0.48689144,-0.500545234,-0.500615838,-0.501137791,-0.533609379,-0.605101239,-0.697282814,-0.782642445,-0.864460055,-0.964224397,-1.099247686,-1.23498484,-1.352443473,-1.431424018,-1.487544193,-1.531454041,-1.580315327,-1.634113064,-1.690785498,-1.742059225,-1.782800471,-1.802615129,-1.795931895,-1.789495194,-1.798670381,4
"A17","A17_hhh",1,2,-0.554999509,-0.523378192,-0.493363957,-0.455257468,-0.377615334,-0.241700284,-0.100727099,0.028916096,0.152416151,0.272595991,0.386362653,0.502713106,0.642638861,0.799586207,0.945774243,1.080382489,1.221073758,1.364648733,1.512276167,1.656062761,1.787278979,1.902033985,1.978569421,2.008834545,2.020072968,2.031996548,2.028603126,2.009634238,1.995561984,1.984210298,1
"A17","A17_hhl",1,2,-0.449669739,-0.354727976,-0.250602957,-0.078541684,0.167178046,0.419586204,0.62242165,0.793554332,0.923775843,1.005781321,1.085409476,1.181927778,1.268527611,1.330272912,1.382126226,1.43645437,1.49184564,1.534850096,1.565787286,1.591678886,1.604532693,1.607338708,1.605915732,1.601519846,1.594530594,1.582758215,1.568927699,1.56649335,1.565763046,1.556553125,1
"A17","A17_hlh",1,2,-0.423898069,-0.328132979,-0.217442007,-0.094601413,0.061049856,0.276271329,0.548373649,0.853492749,1.106079377,1.252725133,1.318744149,1.244492406,0.972372148,0.536677748,0.086514399,-0.291885067,-0.584714677,-0.781267905,-0.922073165,-1.017975456,-1.076608706,-1.105447643,-1.100877467,-1.053084127,-0.960168321,-0.860749588,-0.785499866,-0.742153135,-0.763573824,-0.827200548,2
"A17","A17_hll",1,2,-0.302141509,-0.239487403,-0.17992041,-0.087910591,0.078987433,0.301406687,0.549924281,0.778896368,0.950934522,1.072990906,1.106503737,1.039281092,0.88243698,0.623276339,0.262231315,-0.168880123,-0.597242602,-0.943595815,-1.210578914,-1.42232985,-1.581789023,-1.699332227,-1.811101536,-1.915484625,-1.982583462,-1.982149134,-1.924266823,-1.860308823,-1.793537232,-1.75840935,2
"A17","A17_lhh",1,2,-0.525040505,-0.543662342,-0.599603483,-0.679547407,-0.742974777,-0.77380508,-0.774874375,-0.766789284,-0.747725883,-0.725936158,-0.68454082,-0.605107619,-0.48228986,-0.34187229,-0.212705881,-0.085041606,0.076341102,0.272649853,0.480142716,0.66353055,0.840605296,1.017799886,1.177037532,1.303849949,1.388828519,1.449059494,1.4863564,1.49638846,1.477895849,1.424408182,5
"A17","A17_lhl",1,2,-0.158670101,-0.235765613,-0.329629706,-0.425223537,-0.520508606,-0.57848706,-0.594427527,-0.593215382,-0.606362378,-0.630639926,-0.634724383,-0.603217057,-0.566454581,-0.532488423,-0.498724492,-0.465537665,-0.423707539,-0.364803705,-0.297684536,-0.235430065,-0.184740717,-0.136990767,-0.078552107,-0.011683343,0.043114945,0.075134412,0.077216365,0.07530155,0.07446483,0.070945236,3
"A17","A17_llh",1,2,-0.088193654,-0.186926917,-0.319032044,-0.445463363,-0.543834666,-0.609810391,-0.658786316,-0.664029442,-0.668235326,-0.686767857,-0.685546523,-0.649766384,-0.616831811,-0.585219763,-0.539888975,-0.483538396,-0.412983791,-0.338922133,-0.268338782,-0.191656909,-0.107939306,-0.015662674,0.090878491,0.208436946,0.3224494,0.424144883,0.486003208,0.501901856,0.480500531,0.431613026,3
"A17","A17_lll",1,2,-0.14902109,-0.145264752,-0.153708218,-0.169796284,-0.181743273,-0.207736376,-0.233477948,-0.273381646,-0.321185966,-0.383435832,-0.46529705,-0.551915787,-0.632271865,-0.714725143,-0.815215013,-0.923802686,-1.025066846,-1.121445862,-1.223794747,-1.332924366,-1.451500428,-1.581342487,-1.70238252,-1.783528545,-1.794211659,-1.76038903,-1.714581233,-1.664497483,-1.637420617,-1.627801696,4
"A18","A18_hhh",1,2,-0.113169821,-0.015626779,0.000112883,-0.077907623,-0.147000297,-0.208465464,-0.242277045,-0.20662048,-0.107393246,-0.007353484,0.125063513,0.323988108,0.517611852,0.711851115,0.844104171,0.923412055,1.034025175,1.211615668,1.426011357,1.621436869,1.780058409,1.907608813,2.031071209,2.188437741,2.343700693,2.497959534,2.636137009,2.695774339,2.689126273,2.639351078,5
"A18","A18_hhl",1,2,-0.254338812,-0.076926956,0.007753513,-0.018755641,-0.081303303,-0.141147439,-0.163118755,-0.121862503,-0.032562138,0.07027843,0.187100459,0.365403751,0.560515729,0.733445211,0.854301709,0.947630594,1.022986591,1.098103238,1.223630021,1.369960243,1.502320727,1.607180892,1.643860114,1.687489738,1.762234064,1.827315364,1.810559517,1.70570635,1.631502659,1.629517705,5
"A18","A18_hlh",1,2,0.218384934,0.130129282,0.041011394,0.016940815,0.052110749,0.102312154,0.182598148,0.321004641,0.476797478,0.567596381,0.634840591,0.63821931,0.594334639,0.428808839,0.162644757,-0.13828838,-0.448432642,-0.78595994,-1.024151565,-1.120735781,-1.229079992,-1.32999836,-1.334554433,-1.241690327,-1.26623003,-1.442747447,-1.552045604,-1.464574856,-1.294561724,-1.212622972,2
"A18","A18_hll",1,2,0.013540615,-0.015947447,-0.08292727,-0.156199205,-0.164253632,-0.122633613,-0.063197452,0.027574846,0.155978369,0.238234222,0.284486656,0.332835525,0.342297324,0.253479682,0.066372024,-0.22797652,-0.605037152,-0.961038093,-1.281278687,-1.542887687,-1.668235376,-1.584050479,-1.391236163,-1.269923206,-1.21527958,-1.134108215,-1.065466877,-1.055115411,-1.069802516,-1.014073411,2
"A18","A18_lhh",1,2,-0.145657107,-0.34320037,-0.48352639,-0.601202762,-0.724188384,-0.874140688,-1.03739962,-1.11269333,-1.1413631,-1.132202568,-1.076370682,-0.954187964,-0.734524317,-0.468221335,-0.204244484,-0.019768851,0.085534145,0.175729445,0.34670984,0.615823252,0.864300489,1.062915574,1.207078705,1.313682726,1.515397279,1.730251546,1.894026968,1.925343753,1.861342324,1.779234334,5
"A18","A18_lhl",1,2,0.235425426,0.236322859,0.115415573,-0.125054089,-0.419208307,-0.714133383,-0.900441267,-0.933412316,-0.913871866,-0.91363276,-0.903279311,-0.804950792,-0.626583153,-0.454403854,-0.318142378,-0.232066443,-0.187045563,-0.117699299,0.037226675,0.252136424,0.418089872,0.52322507,0.595240004,0.673974368,0.753983581,0.847355808,0.956576467,1.00822639,0.956853909,0.890956923,3
"A18","A18_llh",1,2,0.559267981,0.390283816,0.199599643,-0.014065333,-0.297658392,-0.600845935,-0.827373902,-0.945778917,-0.980688759,-0.979538009,-0.936089744,-0.846996477,-0.728297495,-0.643134031,-0.581724045,-0.556023181,-0.528064275,-0.488871011,-0.399830126,-0.214258564,-0.003700316,0.086971349,0.135343682,0.158587552,0.253575193,0.395067758,0.549367297,0.613764706,0.578906255,0.476461044,3
"A18","A18_lll",1,2,0.36610394,0.322025699,0.126161356,-0.11001249,-0.269540451,-0.401584815,-0.462999167,-0.445501378,-0.433753044,-0.445137655,-0.452038616,-0.474125008,-0.537627368,-0.682841177,-0.876142463,-1.057468727,-1.211121884,-1.331843673,-1.429230048,-1.539878073,-1.620443328,-1.603830838,-1.539806051,-1.515346325,-1.517857968,-1.532885968,-1.537059434,-1.402884359,-1.237455462,-1.319312018,4
"A19","A19_hhh",1,2,-0.845119059,-0.753676048,-0.663549309,-0.566196744,-0.475739629,-0.371431224,-0.235127529,-0.076409823,0.08102832,0.224058725,0.382029534,0.554406009,0.712420829,0.831859694,0.905466779,0.973631751,1.04612308,1.12879437,1.198149601,1.241436562,1.275880754,1.331849271,1.427719094,1.572717443,1.733869643,1.869766191,1.929182632,1.943319103,1.933087435,1.900554545,5
"A19","A19_hhl",1,2,-0.947274203,-0.791490107,-0.603598426,-0.410270453,-0.216844492,-0.041541511,0.129563591,0.292968818,0.442376512,0.572168715,0.703836005,0.845833543,0.968110596,1.056926392,1.118651513,1.163777445,1.21448818,1.27546591,1.330639178,1.370413089,1.397056457,1.424441787,1.457840678,1.507555353,1.575739666,1.658329546,1.728045447,1.74861348,1.727489196,1.677502563,1
"A19","A19_hlh",1,2,-0.625697653,-0.497107254,-0.343467835,-0.17120711,0.014696399,0.20295694,0.394803652,0.575124725,0.744005123,0.917625341,1.108349388,1.279528204,1.354718486,1.313884177,1.16367324,0.913213133,0.623323601,0.336831863,0.049426067,-0.266955558,-0.579335281,-0.859805268,-1.098045238,-1.272168321,-1.386977984,-1.471971769,-1.563759956,-1.669402889,-1.758183951,-1.806329146,2
"A19","A19_hll",1,2,-0.728547422,-0.551344586,-0.376638342,-0.215105496,-0.041569141,0.132564402,0.31553079,0.509875968,0.696398205,0.845597166,1.002749621,1.145238436,1.193658845,1.108596084,0.910928502,0.624734801,0.267818201,-0.1038898,-0.445849559,-0.763765633,-1.037556051,-1.226005096,-1.356100016,-1.441393431,-1.512683449,-1.599025209,-1.685785774,-1.782370564,-1.887523037,-1.989050008,2
"A19","A19_lhh",1,2,-0.760453873,-0.775298263,-0.823826824,-0.895967944,-0.964165282,-1.002056508,-0.981712868,-0.914736577,-0.843256504,-0.768828216,-0.684216514,-0.567123433,-0.424207594,-0.281441647,-0.156487942,-0.035014625,0.128973396,0.313109081,0.46740856,0.579411513,0.67935034,0.790556761,0.910229986,1.059920887,1.254532272,1.472882524,1.708490643,1.930886216,2.076508705,2.12559174,5
"A19","A19_lhl",1,2,-0.640211134,-0.735867533,-0.832473473,-0.884931576,-0.879403066,-0.851364317,-0.819702618,-0.78372295,-0.726896516,-0.660665461,-0.592711272,-0.518639916,-0.411992739,-0.296261182,-0.214182456,-0.158417988,-0.090736186,0.001498812,0.089104063,0.128563538,0.138895864,0.150685101,0.169849272,0.192945557,0.225601411,0.279990047,0.35884683,0.461754142,0.550450927,0.572695988,3
"A19","A19_llh",1,2,-0.237714605,-0.328833581,-0.459946619,-0.56913033,-0.674081884,-0.746400551,-0.747981823,-0.743400086,-0.763512793,-0.774961807,-0.734519917,-0.641635499,-0.545240287,-0.488656522,-0.43608433,-0.348906212,-0.224533119,-0.102408043,-0.009600556,0.046977436,0.098851688,0.172885731,0.267438234,0.391105283,0.561882786,0.783826498,1.024963062,1.201981505,1.288431154,1.310307861,3
"A19","A19_lll",1,2,-0.369616034,-0.403061206,-0.393154584,-0.34963119,-0.306968863,-0.299715901,-0.313946907,-0.335647177,-0.36269779,-0.40098965,-0.444331673,-0.481412651,-0.524725663,-0.588780482,-0.671236653,-0.778478767,-0.892663697,-1.00611821,-1.114464832,-1.216124709,-1.330941082,-1.45081798,-1.567589073,-1.661908757,-1.735026694,-1.797162021,-1.846443004,-1.889421496,-1.978952416,-2.118982701,4
"A2","A2_hhh",1,2,-0.437619725,-0.396765886,-0.344223936,-0.270483615,-0.232375866,-0.242469512,-0.307794341,-0.340086758,-0.315406504,-0.232900794,-0.133840145,-0.010786586,0.148325477,0.383271432,0.624738902,0.825198275,0.977228991,1.138715634,1.330393722,1.535759203,1.730909247,1.908684118,2.047179931,2.138600071,2.223615021,2.30881888,2.357593816,2.405806481,2.489571058,2.58148366,5
"A2","A2_hhl",1,2,-0.226371094,-0.311606757,-0.389454503,-0.411746583,-0.341847974,-0.215989226,-0.096533309,-0.015939692,0.011219816,0.028793709,0.094194063,0.202892058,0.316962133,0.417832976,0.513039065,0.620989063,0.739523077,0.891215851,1.044141702,1.17421318,1.28922741,1.410048219,1.510112352,1.596310848,1.684738052,1.755231037,1.781157199,1.748303178,1.695718496,1.667726541,5
"A2","A2_hlh",1,2,-0.460131762,-0.473332423,-0.46342938,-0.37411879,-0.231541921,-0.118377306,-0.017634078,0.122310953,0.273232316,0.360782746,0.389927617,0.379189356,0.332072554,0.226912662,0.084679317,-0.067753589,-0.243123085,-0.405880486,-0.542810653,-0.656304315,-0.776066491,-0.854639177,-0.861802963,-0.819607387,-0.700103659,-0.484395263,-0.233551055,-0.138548722,-0.226437493,-0.3430924,2
"A2","A2_hll",1,2,-0.290389594,-0.362307346,-0.342671914,-0.230043997,-0.130055486,-0.050698449,0.012749661,0.087567745,0.16996095,0.206353503,0.202469427,0.168980923,0.129907951,0.083144039,0.025789427,-0.127918415,-0.535915145,-0.912126051,-1.247944793,-1.394141572,-1.453508571,-1.534540548,-1.682498344,-1.795376772,-1.916631616,-2.018298785,-2.026959457,-2.012707168,-2.08704539,-2.250870076,2
"A2","A2_lhh",1,2,-0.184974186,-0.216215401,-0.261325182,-0.315300526,-0.340704542,-0.393082478,-0.480905255,-0.563267726,-0.627648173,-0.656519267,-0.673395084,-0.670854977,-0.610643586,-0.529518112,-0.412511859,-0.26045734,-0.079050874,0.124707947,0.361615756,0.62222327,0.91045689,1.214139323,1.495965648,1.76585944,2.076650473,2.400944867,2.627905045,2.734573987,2.77070348,2.809790515,5
"A2","A2_lhl",1,2,-0.190062301,-0.186316063,-0.181350725,-0.223147489,-0.235405502,-0.276123101,-0.346250858,-0.44133256,-0.499218317,-0.516324897,-0.550118152,-0.61220675,-0.645198901,-0.663082753,-0.672376949,-0.664092331,-0.623983758,-0.58778862,-0.531897329,-0.442008027,-0.320388282,-0.187715135,-0.05208246,0.114749892,0.360683717,0.637022883,0.839431051,0.869618958,0.765331901,0.641446207,3
"A2","A2_llh",1,2,0.174048437,0.051490619,-0.087856467,-0.169370946,-0.187968316,-0.212961625,-0.256903966,-0.297520701,-0.364229215,-0.444477005,-0.532151497,-0.593969548,-0.610661753,-0.600603181,-0.597715197,-0.604921279,-0.569402758,-0.509422668,-0.439757032,-0.365451494,-0.275188701,-0.160263064,0.001058052,0.231421384,0.533992478,0.903070729,1.249046284,1.526962778,1.72268544,1.832299898,3
"A2","A2_lll",1,2,0.068290421,-0.132984773,-0.286664161,-0.363050231,-0.362461485,-0.359221776,-0.407120712,-0.541480524,-0.690229034,-0.764514638,-0.794760502,-0.775606433,-0.724937854,-0.669585407,-0.635164346,-0.672403306,-0.712329334,-0.774967999,-0.831559422,-0.943857541,-1.101077266,-1.220358829,-1.303463105,-1.304983048,-1.323184472,-1.345989693,-1.425422799,-1.458491567,-1.533033474,-1.609582191,4
"A20","A20_hhh",1,2,0.042079788,0.117627483,0.195884824,0.244591435,0.281190164,0.332975489,0.385278026,0.445045978,0.503290575,0.550218696,0.622973992,0.734117364,0.884215571,1.043189943,1.175958353,1.305549896,1.411026287,1.509909718,1.616684945,1.73309063,1.857310471,1.970829834,2.053203215,2.117846992,2.16539963,2.203932567,2.237115138,2.260397727,2.251153064,2.2003896,1
"A20","A20_hhl",1,2,-0.171974789,-0.052016485,0.043192936,0.116503501,0.195467749,0.273821048,0.368272894,0.498557259,0.621537968,0.718193174,0.773299786,0.884375975,1.034176253,1.160935563,1.220283492,1.257899578,1.317649902,1.404991242,1.496782224,1.591995783,1.651128259,1.684851157,1.696842672,1.689946853,1.665237443,1.653946784,1.665121093,1.668519451,1.621541058,1.519456896,1
"A20","A20_hlh",1,2,-0.12995257,-0.046819257,0.025359621,0.065735546,0.129449053,0.196226185,0.250186538,0.332276248,0.458204684,0.620751455,0.811457508,0.988925968,1.120977361,1.115277247,0.98628155,0.737193153,0.392076154,0.014817297,-0.315433454,-0.570551869,-0.765131583,-0.916012246,-1.012428459,-1.066508815,-1.073278108,-1.045947162,-0.987137565,-0.912500681,-0.875809498,-0.888251006,2
"A20","A20_hll",1,2,0.138465658,0.189378717,0.206693493,0.229287119,0.277622391,0.314750891,0.363166579,0.454296133,0.606769321,0.766073436,0.931625241,1.091130269,1.210606209,1.23896888,1.114041771,0.850452794,0.476042363,0.054539885,-0.328564419,-0.689356552,-0.952888593,-1.123590041,-1.210048407,-1.250865494,-1.273168638,-1.247868648,-1.194662854,-1.147194797,-1.142878854,-1.222691049,2
"A20","A20_lhh",1,2,-0.476527441,-0.540100249,-0.597990106,-0.628638822,-0.666793161,-0.7256725,-0.793330796,-0.86532593,-0.946492443,-0.995278776,-0.994674268,-0.944432056,-0.857723479,-0.758363045,-0.676126004,-0.60501677,-0.517860983,-0.40295025,-0.252297211,-0.055637992,0.202461058,0.490596931,0.75837542,1.002131293,1.20519632,1.394200761,1.561222395,1.699498152,1.799492445,1.870972324,5
"A20","A20_lhl",1,2,-0.537985047,-0.521662631,-0.589789662,-0.65803709,-0.68927322,-0.762411049,-0.901496897,-1.026897392,-1.089869693,-1.107129672,-1.077910952,-0.997850575,-0.89855008,-0.821807296,-0.778132771,-0.732965057,-0.679436547,-0.620202904,-0.549827398,-0.466913059,-0.371932173,-0.270977818,-0.181738192,-0.123949664,-0.070721824,-0.012465803,0.057955129,0.104807535,0.104146248,0.0729353,3
"A20","A20_llh",1,2,-0.259735232,-0.293736109,-0.399665305,-0.535145026,-0.658027312,-0.775890462,-0.881670101,-0.961955489,-1.054889147,-1.146232676,-1.169882753,-1.136671509,-1.079455812,-1.053580828,-1.058305478,-1.058611834,-1.049355549,-1.014476983,-0.950393079,-0.842509922,-0.711202966,-0.568035092,-0.406125081,-0.232254693,-0.068302328,0.112528818,0.343637974,0.554126615,0.741913556,0.878591474,3
"A20","A20_lll",1,2,-0.587758946,-0.46414909,-0.406752155,-0.403456167,-0.424320958,-0.495949002,-0.571342316,-0.597563642,-0.591316831,-0.611706259,-0.659440786,-0.708633233,-0.736826329,-0.750966014,-0.803891611,-0.895596468,-1.002544679,-1.115655074,-1.213094681,-1.283360592,-1.343404033,-1.414199746,-1.488287656,-1.52865911,-1.55095893,-1.515069258,-1.443000189,-1.39008425,-1.392291876,-1.449812571,4
"A21","A21_hhh",1,2,-0.340433378,-0.321354747,-0.323047704,-0.323299393,-0.295715394,-0.225452339,-0.120574115,-0.030157353,0.045829374,0.134077674,0.261672953,0.40778227,0.546154539,0.69870051,0.871164485,1.030856265,1.174581778,1.314005758,1.462129407,1.631576529,1.807814883,1.966623566,2.096991796,2.194774903,2.278721535,2.340400518,2.369788015,2.360063554,2.306652187,2.257476219,5
"A21","A21_hhl",1,2,-0.364478016,-0.29825401,-0.249502717,-0.208077186,-0.124589662,0.018998392,0.193497195,0.40723503,0.651112697,0.894406642,1.131280194,1.34549572,1.511417555,1.653972892,1.798111464,1.924537796,1.990974139,2.046513385,2.11946331,2.209512513,2.273867161,2.297543694,2.295779821,2.292096307,2.293105796,2.296847245,2.282279478,2.223522793,2.124784033,2.034602837,1
"A21","A21_hlh",1,2,-0.581426732,-0.47690172,-0.432331443,-0.412257807,-0.316883235,-0.168746059,0.012896641,0.168778652,0.354748163,0.608941938,0.885373165,1.087357586,1.125526326,1.016689533,0.790448545,0.465315079,0.097945539,-0.243206938,-0.543377142,-0.762727834,-0.918767664,-1.022617543,-1.046929721,-1.01161742,-0.947433434,-0.874123739,-0.786547429,-0.707063973,-0.696172888,-0.741635418,2
"A21","A21_hll",1,2,-0.4780335,-0.433832559,-0.427153644,-0.426678961,-0.364595526,-0.197724186,0.010222479,0.209363579,0.450451351,0.776029305,1.131781249,1.420315139,1.545850584,1.496016153,1.324789855,1.016413386,0.556719741,0.028105245,-0.435928055,-0.759205964,-0.971843172,-1.146404556,-1.26134105,-1.310322854,-1.320547824,-1.3062905,-1.269545266,-1.247055852,-1.255336995,-1.304742243,2
"A21","A21_lhh",1,2,-0.574147016,-0.582990565,-0.6238321,-0.633124646,-0.593534451,-0.545757256,-0.553499086,-0.600498531,-0.639668151,-0.658182326,-0.680882027,-0.702474133,-0.711609543,-0.70365565,-0.664200044,-0.595024636,-0.521987809,-0.449906635,-0.353846272,-0.20825632,-0.054639647,0.095956895,0.249005834,0.405932861,0.560763708,0.696145497,0.79765393,0.859898872,0.865858519,0.827745665,3
"A21","A21_lhl",1,2,-0.667832006,-0.595564167,-0.550611124,-0.498038833,-0.466129977,-0.456795877,-0.5046656,-0.570920969,-0.613235545,-0.628417761,-0.633672849,-0.636911001,-0.64686938,-0.650654843,-0.639266191,-0.628781334,-0.646625455,-0.681175238,-0.687043755,-0.670631064,-0.6550669,-0.646763332,-0.646716168,-0.639211648,-0.608849529,-0.558114341,-0.513854444,-0.494756845,-0.507104702,-0.542300322,3
"A21","A21_llh",1,2,-0.417584678,-0.33217232,-0.283324013,-0.236879049,-0.185541589,-0.168938993,-0.223260376,-0.30561694,-0.359379879,-0.386480995,-0.418071113,-0.467803885,-0.521989038,-0.546448377,-0.543070797,-0.56107121,-0.613501508,-0.656385796,-0.653860024,-0.612559246,-0.550823694,-0.470571371,-0.390897305,-0.312797729,-0.193934913,-0.036336442,0.088320551,0.15835337,0.184948102,0.154172899,3
"A21","A21_lll",1,2,-0.446356014,-0.426599991,-0.420999416,-0.377536542,-0.313838332,-0.293088815,-0.34539982,-0.44357287,-0.530070086,-0.586113024,-0.639412893,-0.69972408,-0.770067864,-0.83901335,-0.881652146,-0.907759471,-0.947391743,-1.015283838,-1.092140384,-1.150910331,-1.182822081,-1.190499923,-1.195708715,-1.192579794,-1.18064383,-1.14733219,-1.114017511,-1.083397433,-1.071064332,-1.088749744,4
"A22","A22_hhh",1,2,-0.785230587,-0.723598681,-0.713268811,-0.727435649,-0.726536858,-0.736123543,-0.733726487,-0.699704944,-0.643175982,-0.573729225,-0.450236201,-0.255826842,-0.079429826,0.073310499,0.228946743,0.386496713,0.534348332,0.718362332,0.926597793,1.150768709,1.358547008,1.553313897,1.715212431,1.877911244,2.025067815,2.119423384,2.172704496,2.207464467,2.181333758,1.959676322,5
"A22","A22_hhl",1,2,-0.716799992,-0.762893253,-0.744962968,-0.716751839,-0.662985875,-0.586092753,-0.523225631,-0.466803817,-0.420561502,-0.35718588,-0.229900501,-0.031275061,0.175155986,0.345378424,0.493648056,0.623292363,0.751413537,0.891257939,1.052507233,1.228626176,1.394173133,1.546656565,1.689343652,1.833647511,1.985592662,2.101450107,2.165240294,2.153119838,2.08108844,1.915043503,5
"A22","A22_hlh",1,2,0.295288801,0.428208007,0.515344421,0.572024651,0.651452984,0.786810666,0.915220943,0.978698708,0.947590994,0.847199265,0.703980696,0.539985122,0.314222046,0.014262879,-0.321570546,-0.637709491,-0.899690642,-1.09862796,-1.224718144,-1.313875754,-1.383484134,-1.420353599,-1.428351062,-1.39076318,-1.322028684,-1.235646649,-1.140651865,-1.053253635,-0.944142807,-0.746952275,2
"A22","A22_hll",1,2,-0.069230234,0.033651326,0.170776224,0.343532457,0.55564141,0.734203612,0.872258646,0.983150823,1.02043407,0.959586769,0.812709505,0.620582457,0.388755095,0.100307255,-0.247297772,-0.568660844,-0.824619969,-1.025420218,-1.175909018,-1.302966841,-1.398997271,-1.46709801,-1.508906137,-1.509185864,-1.463894659,-1.379949281,-1.279166439,-1.150640997,-1.001551249,-0.820733604,2
"A22","A22_lhh",1,2,-0.608138013,-0.654710587,-0.744225701,-0.804392375,-0.798874726,-0.767025564,-0.766445055,-0.761218549,-0.745970191,-0.702691316,-0.573735382,-0.368730271,-0.181231695,-0.031589614,0.118694908,0.265106704,0.39953169,0.583805019,0.816327553,1.075511859,1.29842992,1.484682728,1.658730331,1.833518904,2.007447383,2.137753837,2.24494069,2.334599673,2.382925478,2.314409729,5
"A22","A22_lhl",1,2,-0.469352618,-0.520636761,-0.557792651,-0.613905486,-0.584821871,-0.494284624,-0.453901682,-0.482272005,-0.526999716,-0.529883583,-0.475255264,-0.40871492,-0.358769676,-0.317194712,-0.279367562,-0.249724774,-0.208111084,-0.121412485,-0.016756589,0.083088245,0.184665226,0.301267938,0.412845176,0.49985705,0.588787146,0.675694018,0.68768082,0.6501893,0.598148416,0.539473491,3
"A22","A22_llh",1,2,-0.502538061,-0.578512282,-0.65516574,-0.704018525,-0.678395494,-0.642422861,-0.632925034,-0.648534025,-0.645880331,-0.625457358,-0.575183971,-0.489732912,-0.390962169,-0.30681207,-0.262523766,-0.238966848,-0.194949036,-0.119943431,-0.024554875,0.09235555,0.225818116,0.339656447,0.429534573,0.537817416,0.657594933,0.763403477,0.844139066,0.895987821,0.872892823,0.726633085,3
