"filename","interval_label","start","end","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","cluster"
"A3","A3_hll",1,2,0.104795125,0.209808104,0.298764742,0.393683969,0.508720799,0.615874486,0.735028676,0.926026167,1.174653579,1.394461939,1.530560481,1.543812499,1.476312922,1.356796903,1.121920084,0.785329832,0.381644029,-0.065703215,-0.449823327,-0.757772484,-1.011819249,-1.21630863,-1.408391806,-1.568882267,-1.683399522,-1.744895988,-1.785744233,-1.827708529,-1.875535838,-1.873488299,2
"A3","A3_lhh",1,2,-0.526119592,-0.529259288,-0.609535754,-0.713353178,-0.801964422,-0.858230342,-0.885363551,-0.908432303,-0.93942436,-0.966043261,-0.973461571,-0.947868673,-0.866381392,-0.722623242,-0.545302001,-0.355151297,-0.166996012,0.024124747,0.21557513,0.419257862,0.625781541,0.819986495,0.999176014,1.15517219,1.294224879,1.437729511,1.590707009,1.760655426,1.916040645,2.042278033,5
"A3","A3_lhl",1,2,-0.401250908,-0.504082838,-0.585032142,-0.604163516,-0.632652224,-0.730119827,-0.827192799,-0.878296109,-0.880563547,-0.862557312,-0.852987287,-0.847678971,-0.79929642,-0.704511619,-0.616829027,-0.553299945,-0.485760311,-0.407085526,-0.326463423,-0.245310743,-0.1839469,-0.14266809,-0.107448007,-0.06972515,-0.031810018,0.001687366,0.023540328,0.026873193,0.003786195,-0.038013303,3
"A3","A3_llh",1,2,-0.434206319,-0.43714986,-0.573452528,-0.748837312,-0.870619859,-0.931481614,-0.963999988,-1.00299392,-1.038893092,-1.057762878,-1.082906369,-1.111948712,-1.102639689,-1.040132745,-0.953423793,-0.864638223,-0.771287376,-0.66230615,-0.5378276,-0.39832633,-0.257715276,-0.121242138,0.012859399,0.147720628,0.292721541,0.451080193,0.615142102,0.754922089,0.838467957,0.867231922,3
"A3","A3_lll",1,2,-0.190553341,-0.181078206,-0.219427422,-0.233304549,-0.247608196,-0.299343337,-0.363407325,-0.426064792,-0.494652313,-0.538628698,-0.565414183,-0.603880912,-0.65852825,-0.730779141,-0.789702436,-0.839110315,-0.895914494,-0.983632856,-1.092390161,-1.191807119,-1.272543848,-1.359533657,-1.452757569,-1.545935544,-1.63879731,-1.735980814,-1.820130779,-1.887691897,-1.91270825,-1.921818838,4
"A30","A30_hhh",1,2,-0.43694587,-0.42442389,-0.384361016,-0.320969026,-0.238498667,-0.144764262,-0.054767675,0.051894335,0.172967276,0.314293986,0.456682599,0.583657459,0.729514588,0.893937644,1.067327527,1.227878808,1.356660852,1.467925584,1.574525313,1.673451846,1.774127111,1.85892329,1.938167435,2.006270704,2.0675162,2.132107808,2.190062098,2.232793163,2.245962097,2.222714329,1
"A30","A30_hhl",1,2,-0.515502283,-0.418122749,-0.297242565,-0.150530485,0.009743908,0.161080003,0.294775408,0.443943716,0.592114836,0.720694382,0.826182522,0.917564942,1.01486459,1.114298554,1.197190543,1.25372497,1.28459632,1.313501128,1.358788975,1.402811444,1.434178116,1.457566034,1.471749622,1.491739794,1.512968483,1.528991475,1.530365688,1.520111702,1.508954123,1.509786806,1
"A30","A30_hlh",1,2,-0.098318063,-0.041947382,0.045736536,0.158111187,0.28664927,0.443354789,0.622981302,0.816123086,1.001194021,1.146405408,1.216530674,1.187053193,1.085001813,0.904308254,0.655869688,0.36191753,0.057257709,-0.24595458,-0.49846762,-0.681244209,-0.82535731,-0.938446075,-1.024554182,-1.078282226,-1.096165295,-1.081568832,-1.04881845,-1.033807018,-1.060152032,-1.114454124,2
"A30","A30_hll",1,2,0.062489105,0.122791678,0.209403643,0.338895215,0.518017683,0.734301173,0.966107894,1.194472207,1.398342275,1.571274189,1.656555336,1.629328058,1.487411205,1.23856038,0.873693673,0.4015153,-0.089450175,-0.46393406,-0.795010337,-1.033765167,-1.19341362,-1.315795751,-1.397498128,-1.464187157,-1.518863921,-1.562559203,-1.595367783,-1.612571048,-1.631722316,-1.663805655,2
"A30","A30_lhh",1,2,-0.7463988,-0.785566641,-0.816695464,-0.849044293,-0.874220747,-0.901390462,-0.915702718,-0.911892806,-0.886990945,-0.842337109,-0.793869674,-0.741556698,-0.658237582,-0.548616644,-0.406684037,-0.252048383,-0.104361731,0.042431489,0.198392157,0.357510702,0.52232804,0.672219918,0.821383633,0.981648771,1.149169163,1.307068814,1.41653485,1.472690792,1.4902191,1.47318528,5
"A30","A30_lhl",1,2,-0.780272777,-0.783750061,-0.796419148,-0.812447708,-0.817726819,-0.809982921,-0.788459529,-0.751276879,-0.70494362,-0.662653878,-0.626694435,-0.575804035,-0.492226402,-0.406066031,-0.338257883,-0.284847792,-0.232483391,-0.16799505,-0.098581729,-0.038009769,0.007517945,0.044624467,0.07945221,0.124215854,0.182185523,0.23916364,0.28702984,0.304423844,0.282873035,0.256656041,3
"A30","A30_llh",1,2,-0.693224819,-0.713160504,-0.735270309,-0.771316527,-0.822019598,-0.869401261,-0.918532282,-0.950035555,-0.962927043,-0.966809883,-0.969749186,-0.950542151,-0.902583608,-0.828746545,-0.747425284,-0.674258417,-0.613225301,-0.547807551,-0.461872296,-0.363775663,-0.256605525,-0.15767607,-0.048479059,0.065099524,0.172575151,0.286839379,0.393776816,0.452617789,0.462003881,0.393393807,3
"A30","A30_lll",1,2,-0.45382437,-0.451126048,-0.43990264,-0.439540507,-0.464789888,-0.498560249,-0.545413117,-0.581404779,-0.614178927,-0.651153581,-0.696110192,-0.756720146,-0.813039479,-0.856276445,-0.901902208,-0.963164893,-1.04265343,-1.119804177,-1.186496908,-1.242645126,-1.29597707,-1.352925334,-1.414200475,-1.481808002,-1.54126211,-1.587844283,-1.614752628,-1.626019111,-1.635021985,-1.652447721,4
"A4","A4_hhh",1,2,0.038224571,-0.017796873,-0.053127002,-0.030579444,0.070671745,0.188158262,0.301055978,0.401096009,0.505793716,0.624233478,0.739618573,0.851397138,0.951542344,1.027881099,1.093360234,1.127456247,1.142280807,1.175292842,1.221812325,1.266704367,1.295169273,1.313346351,1.324293473,1.33479373,1.34508719,1.363410075,1.395977845,1.435131786,1.449130022,1.419067911,1
"A4","A4_hhl",1,2,0.298622052,0.121015133,0.058868391,0.123768946,0.232389142,0.360309492,0.496613207,0.652637665,0.816618799,0.93551743,1.013031433,1.061518515,1.098416269,1.132272278,1.149629603,1.153699044,1.149523982,1.132963335,1.124868216,1.129121651,1.140821124,1.140201498,1.141016585,1.151562543,1.162579269,1.151536979,1.118953256,1.09430054,1.082556778,1.096274403,1
"A4","A4_hlh",1,2,0.244061394,0.114481007,0.044581636,0.027826462,0.020086273,0.055966351,0.188583185,0.439855112,0.700165037,0.897549926,1.004408014,0.991086571,0.865067773,0.636216592,0.332877912,0.044257345,-0.169215358,-0.337913766,-0.46351291,-0.557258048,-0.621685888,-0.663480716,-0.679055996,-0.651137947,-0.591435942,-0.544035191,-0.473851848,-0.363322816,-0.282897555,-0.264687534,2
"A4","A4_hll",1,2,0.13858487,-0.036442825,-0.118867769,-0.09488937,0.004833664,0.15201363,0.318085545,0.546633478,0.819337118,1.044650594,1.17432343,1.17970218,1.067091492,0.856889691,0.559711221,0.255417181,-0.060690255,-0.365657952,-0.619457958,-0.852271207,-1.05803508,-1.181673772,-1.275595658,-1.390867394,-1.441321466,-1.461491215,-1.461808062,-1.445536413,-1.406959854,-1.365219728,2
"A4","A4_lhh",1,2,0.02201177,-0.179670002,-0.378338249,-0.537981999,-0.719218322,-0.917660955,-1.077684133,-1.1589337,-1.210817366,-1.26121765,-1.262029161,-1.187290827,-1.019766421,-0.83159783,-0.581352534,-0.292660813,-0.021667684,0.280599997,0.616420922,0.938369026,1.233786732,1.547588064,1.878829422,2.180822886,2.448566014,2.683339493,2.882246886,3.032320957,3.102592853,3.08606992,5
"A4","A4_lhl",1,2,-0.012587369,-0.205041232,-0.437557887,-0.656218055,-0.875489223,-1.032416189,-1.105149495,-1.077804192,-1.009318431,-0.949783798,-0.910722191,-0.86140624,-0.84075448,-0.843867446,-0.836869875,-0.810452013,-0.788256132,-0.722161981,-0.642896297,-0.568897859,-0.498054887,-0.431846173,-0.367440793,-0.284499852,-0.190793717,-0.095883991,-0.007587647,0.094402862,0.1830936,0.22278325,3
"A4","A4_llh",1,2,-0.272814725,-0.312514885,-0.399907936,-0.513218319,-0.663577962,-0.825217886,-0.929176146,-0.967378205,-0.944041882,-0.937530248,-0.976862477,-1.016846083,-1.007494363,-0.96632154,-0.878748942,-0.765397321,-0.699176786,-0.636730359,-0.528539684,-0.361615368,-0.188145811,-0.023150322,0.11969217,0.237572371,0.358969209,0.476244493,0.577378332,0.656963555,0.685190632,0.692202883,3
"A4","A4_lll",1,2,0.056876263,0.019566008,-0.056863464,-0.16810938,-0.289078973,-0.445172362,-0.603713632,-0.735646903,-0.836322468,-0.899313872,-0.933516159,-0.955402279,-0.987060863,-1.016772042,-1.065066136,-1.122998024,-1.19582476,-1.264530613,-1.296744441,-1.308631748,-1.284494274,-1.261567531,-1.306453206,-1.420393234,-1.547558144,-1.670368548,-1.783773031,-1.827712894,-1.857177104,-1.903940962,4
"A5","A5_hhh",1,2,-0.301982236,-0.349509294,-0.497606395,-0.582256501,-0.580388104,-0.580164476,-0.569425317,-0.494442745,-0.343329842,-0.137344537,0.083109772,0.303680723,0.536040025,0.788583392,1.048035092,1.285811637,1.492500682,1.665488227,1.813489412,1.958310637,2.097280905,2.20784303,2.28739055,2.34063367,2.38510483,2.437987836,2.511798981,2.58704681,2.621379333,2.608867929,5
"A5","A5_hhl",1,2,-0.192482236,-0.270667375,-0.366161799,-0.3678842,-0.343048829,-0.335968844,-0.276442164,-0.157683489,0.027255705,0.257706415,0.505714384,0.724088139,0.884783268,1.014654164,1.14223391,1.264820823,1.343453929,1.404491938,1.487135325,1.571584259,1.627694232,1.654974435,1.675000751,1.694269868,1.720096664,1.761749378,1.812002816,1.855636247,1.848603173,1.786352657,1
"A5","A5_hlh",1,2,-0.006996594,-0.08313886,-0.156233462,-0.161153724,-0.183074869,-0.176060938,-0.06783898,0.151995216,0.46346117,0.786471941,1.073026642,1.23258643,1.167539616,0.909258209,0.553481082,0.104504752,-0.364770367,-0.68360481,-0.835883479,-0.916810305,-0.972516506,-1.004493884,-1.028855534,-1.058996492,-1.039901153,-0.934936062,-0.667404416,-0.207498007,0.154092174,0.33338263,2
"A5","A5_hll",1,2,-0.186348566,-0.2519929,-0.424667024,-0.450883598,-0.369984099,-0.318467238,-0.259692152,-0.101296648,0.175988924,0.53383787,0.839509717,1.036710979,1.035822119,0.845427644,0.491839022,0.013094866,-0.445552038,-0.778473257,-0.995987179,-1.077030618,-1.139011206,-1.191457166,-1.184853975,-1.121044016,-1.064317914,-1.041119461,-1.023280796,-0.938925952,-0.739944167,-0.571764793,2
"A5","A5_lhh",1,2,-0.209950692,-0.259936895,-0.358528906,-0.453137414,-0.542764101,-0.620055143,-0.726723854,-0.853239479,-0.936660807,-0.966445046,-0.964611742,-0.925202128,-0.86047984,-0.755745413,-0.598731505,-0.402449356,-0.178165458,0.054320908,0.271866108,0.502512163,0.734324995,0.930952714,1.10530823,1.260904766,1.404678683,1.556346005,1.722841913,1.889377449,2.022935066,2.082108573,5
"A5","A5_lhl",1,2,-0.382719358,-0.447229394,-0.506271005,-0.517463704,-0.548007933,-0.614744325,-0.672572761,-0.723948018,-0.745204658,-0.717349632,-0.665787861,-0.604873905,-0.537140882,-0.453096406,-0.372895784,-0.313107317,-0.272794967,-0.239207726,-0.200456487,-0.160177369,-0.11921479,-0.090189298,-0.07746258,-0.062246787,-0.034466633,0.001803338,0.051251263,0.103041588,0.129839125,0.132468603,3
"A5","A5_llh",1,2,0.006399319,-0.115368468,-0.224884263,-0.274464516,-0.36472661,-0.500657639,-0.64477519,-0.759200804,-0.848842431,-0.91885853,-0.959878498,-0.966332011,-0.958332936,-0.958096974,-0.943622031,-0.916134427,-0.875347284,-0.824740637,-0.772271455,-0.718356206,-0.658769868,-0.582060158,-0.475510033,-0.310322221,-0.078662408,0.219282293,0.568249643,0.929046776,1.229993782,1.386719804,3
"A5","A5_lll",1,2,-0.111483908,-0.112941318,-0.17339633,-0.207557894,-0.211165986,-0.256702959,-0.369329165,-0.50524311,-0.628245158,-0.741742507,-0.830599208,-0.89901102,-0.956348114,-1.012175948,-1.059682427,-1.095751537,-1.121438899,-1.135962055,-1.152372838,-1.172955059,-1.232734817,-1.334104528,-1.403721007,-1.422449033,-1.366450134,-1.290035976,-1.300840033,-1.329023611,-1.301728593,-1.273372348,4
"A6","A6_hhh",1,2,-0.188691485,-0.196243986,-0.178070005,-0.165661288,-0.14303454,-0.110931621,-0.022891006,0.132087226,0.316416229,0.535861266,0.753738991,0.933466693,1.071328222,1.195564837,1.298234401,1.385621592,1.469205608,1.571048711,1.674112448,1.758197322,1.823813771,1.89056,1.950656925,1.991196788,2.01653545,2.030107727,2.012638497,1.95618986,1.896545895,1.857427937,1
"A6","A6_hhl",1,2,-0.062582916,-0.171006833,-0.257778984,-0.199077207,-0.086450599,0.061211542,0.214561428,0.391654989,0.552067914,0.704955933,0.860265764,0.998609013,1.08829412,1.151105078,1.202168776,1.245074762,1.28668848,1.331270125,1.357262137,1.346882129,1.312156402,1.27920395,1.273940231,1.287720495,1.305775286,1.323509348,1.329133473,1.291586463,1.238027281,1.227464098,1
"A6","A6_hlh",1,2,0.146221973,0.15109392,0.205786479,0.333076644,0.468433781,0.614042629,0.756601556,0.870336586,0.913144074,0.86691982,0.776129981,0.637881237,0.420304814,0.142487368,-0.118390545,-0.332341268,-0.523509954,-0.690670927,-0.834450084,-0.948886639,-1.03177145,-1.079829428,-1.102207209,-1.098305921,-1.058139559,-0.974612919,-0.855627601,-0.750445779,-0.702396372,-0.708633755,2
"A6","A6_hll",1,2,0.128040093,0.163654599,0.169756541,0.263449935,0.443830928,0.650721252,0.904894797,1.164044673,1.36458639,1.47562506,1.466716518,1.332503185,1.094779255,0.809337,0.479719517,0.143221538,-0.169015711,-0.437571609,-0.675404233,-0.919753147,-1.189987303,-1.392517193,-1.493220425,-1.549362702,-1.623435893,-1.670376099,-1.627615534,-1.480955257,-1.353450477,-1.321673909,2
"A6","A6_lhh",1,2,-0.286299334,-0.434243901,-0.648064832,-0.809531344,-0.898942271,-0.960486073,-1.007443868,-1.036817853,-1.021898506,-0.92978922,-0.789177077,-0.631883667,-0.443339931,-0.245094911,-0.054271362,0.128034444,0.294459558,0.482689619,0.700324096,0.896488089,1.056926307,1.207961281,1.370040069,1.525975311,1.665405786,1.776106108,1.825210848,1.827451803,1.795010352,1.750649323,5
"A6","A6_lhl",1,2,-0.124382221,-0.289851571,-0.489643158,-0.656179828,-0.821377213,-0.951700392,-0.985461134,-0.949488496,-0.898007674,-0.838512901,-0.768635672,-0.693296081,-0.63114878,-0.590395438,-0.550008357,-0.509373607,-0.460882385,-0.411867073,-0.371940811,-0.349745464,-0.337805855,-0.326313693,-0.309700611,-0.278239158,-0.225980021,-0.165239123,-0.107432854,-0.075741821,-0.092224951,-0.101688565,3
"A6","A6_llh",1,2,-0.317494409,-0.445906589,-0.670513883,-0.842915263,-0.939718626,-0.99650174,-1.039898723,-1.038486801,-1.046854268,-1.012775647,-0.903445385,-0.776680278,-0.682490513,-0.595533091,-0.517178994,-0.438399364,-0.336826504,-0.220784017,-0.117695474,-0.033216226,0.050599211,0.139513277,0.229872239,0.320976085,0.406671732,0.479334378,0.531282553,0.52815408,0.492032801,0.469914777,3
"A6","A6_lll",1,2,0.000805275,-0.101746768,-0.267004541,-0.421754515,-0.552825056,-0.672643692,-0.786123375,-0.8652298,-0.956933572,-1.060180503,-1.098385114,-1.098867877,-1.124585375,-1.166712625,-1.218708679,-1.279844209,-1.348491337,-1.386010715,-1.396949914,-1.412608888,-1.450706365,-1.50871377,-1.546046526,-1.549105769,-1.51381823,-1.463545152,-1.3910855,-1.319664306,-1.263162866,-1.239077894,4
"A7","A7_hhh",1,2,-1.099986874,-1.139635596,-1.092603809,-1.045860251,-1.088142591,-1.081934444,-0.93166042,-0.78961148,-0.721374966,-0.656484087,-0.558495753,-0.409481759,-0.23465915,-0.042874137,0.189706292,0.449475368,0.68337294,0.893568391,1.124196107,1.342585753,1.525945899,1.678454198,1.815402349,1.941548688,2.060540411,2.192949565,2.325409165,2.423007045,2.444886233,2.456236503,5
"A7","A7_hhl",1,2,-0.462099012,-0.550110887,-0.738871827,-0.808575265,-0.686150349,-0.555459236,-0.450752964,-0.308584022,-0.21893322,-0.17508462,-0.080198804,0.07879365,0.234838256,0.390293292,0.543144933,0.697353717,0.841071585,0.963876288,1.087618125,1.233491599,1.374482735,1.451586794,1.510277081,1.593425729,1.69150962,1.762842875,1.818809764,1.85835515,1.88174393,1.888837876,5
"A7","A7_hlh",1,2,1.595755295,1.445201131,1.257473282,1.125770056,1.010286949,0.934799284,0.851098091,0.78160488,0.756796644,0.729332879,0.687282277,0.630118782,0.485723698,0.239292939,-0.001227456,-0.235059515,-0.521864569,-0.758971551,-0.906638001,-0.977871698,-1.001295367,-1.014907247,-1.033394087,-0.983742416,-0.880788674,-0.759775303,-0.582467079,-0.417560751,-0.342639322,-0.366553848,2
"A7","A7_hll",1,2,0.291496494,0.155707563,-0.028229182,-0.04417138,0.031429693,-0.001714127,-0.041498105,0.040423362,0.169070305,0.199413573,0.159087279,0.114505611,0.078442934,-0.015029595,-0.179046593,-0.404733424,-0.639367134,-0.832282517,-0.952710113,-1.020964102,-1.112005544,-1.206996655,-1.314620794,-1.424412016,-1.538220787,-1.631264943,-1.670126717,-1.703860612,-1.723827875,-1.728811509,2
"A7","A7_lhh",1,2,-0.274685945,-0.236306174,-0.305555633,-0.364200649,-0.43059023,-0.476284271,-0.524336844,-0.58806541,-0.631324345,-0.636176079,-0.581824499,-0.483026146,-0.38265366,-0.293906022,-0.168683039,0.004640899,0.162701426,0.308816526,0.507797646,0.756611192,1.006544193,1.207581173,1.385363693,1.592903684,1.798396008,1.976990548,2.112952072,2.186352297,2.258925263,2.384012053,5
"A7","A7_lhl",1,2,-0.343571633,-0.329914808,-0.420539633,-0.48824658,-0.492672352,-0.556847547,-0.598942216,-0.602289796,-0.648602899,-0.724497374,-0.742539804,-0.673186652,-0.600729426,-0.527887691,-0.430941548,-0.332029858,-0.277063549,-0.239930165,-0.142909187,-0.003607369,0.114134269,0.187496517,0.218455754,0.265057364,0.333892171,0.40242647,0.453868528,0.460060843,0.3994969,0.237526542,3
"A7","A7_llh",1,2,-0.321877355,-0.345616206,-0.529350868,-0.683703116,-0.794137747,-0.919627593,-1.03189122,-0.975024151,-0.847162248,-0.820873622,-0.83834299,-0.791855407,-0.678628138,-0.612441419,-0.529887262,-0.414145838,-0.315593967,-0.212592656,-0.086373269,0.071000385,0.247552971,0.395332491,0.534962865,0.696010511,0.865290924,1.022285902,1.147634411,1.228137662,1.255757368,1.310253142,3
"A7","A7_lll",1,2,0.350472873,0.255639435,0.157554021,0.094592317,0.107312414,0.161965409,0.168774186,0.134230184,0.050033306,-0.056274457,-0.168220508,-0.230190189,-0.29168109,-0.396031268,-0.491936937,-0.571895764,-0.665634818,-0.792014238,-0.902049885,-0.978339087,-1.05319605,-1.143988366,-1.249376107,-1.376265489,-1.51757306,-1.679587176,-1.878290165,-2.076364011,-2.205285441,-2.243383375,2
"A8","A8_hhh",1,2,-0.225582892,-0.164760013,-0.136426806,-0.102951382,0.013380973,0.15307822,0.280593286,0.382582524,0.493709564,0.648859161,0.821433306,0.978711036,1.129483185,1.262934905,1.373225024,1.47185286,1.574083068,1.684300409,1.794292658,1.883961608,1.956018735,2.017200633,2.059519959,2.086354481,2.11998953,2.168452424,2.220449718,2.236819288,2.207724725,2.138616912,1
"A8","A8_hhl",1,2,0.088622116,0.183704827,0.278153772,0.384597693,0.505975807,0.622208361,0.74434602,0.874120848,1.010247969,1.139062744,1.256100113,1.351417526,1.417144995,1.457757886,1.4868365,1.513674226,1.547346605,1.589762807,1.633807232,1.664973028,1.675277798,1.670934127,1.665014606,1.673750141,1.691565326,1.697840593,1.696121831,1.701080255,1.706190854,1.71087634,1
"A8","A8_hlh",1,2,-0.294008114,-0.231828575,-0.158148575,-0.058665286,0.077076054,0.215469201,0.352045495,0.481524081,0.572070906,0.621532084,0.641666968,0.610057407,0.503349923,0.338006295,0.133101895,-0.1017857,-0.333522252,-0.526514502,-0.683775696,-0.821721174,-0.926978899,-0.993327884,-1.061056907,-1.109224871,-1.138295166,-1.143494658,-1.128051282,-1.085433656,-1.057546926,-1.065372835,2
"A8","A8_hll",1,2,-0.058300403,0.01638466,0.120435325,0.254007006,0.387715157,0.524883313,0.652416956,0.770923535,0.853314994,0.893633803,0.885903334,0.794477235,0.619527811,0.403229926,0.176538452,-0.049864372,-0.248885044,-0.41739562,-0.585934533,-0.764228643,-0.903807737,-0.99972436,-1.057041914,-1.081334642,-1.071324892,-1.025532714,-0.97502806,-0.946883516,-0.917242999,-0.895047854,2
"A8","A8_lhh",1,2,-0.396729731,-0.46841068,-0.548802483,-0.638625711,-0.704205254,-0.755648117,-0.811522806,-0.870991339,-0.909322636,-0.903665872,-0.866344033,-0.814384766,-0.751712174,-0.680205267,-0.591825089,-0.467042548,-0.319709385,-0.140081741,0.04872804,0.229835437,0.405652966,0.592790732,0.795005176,0.985329306,1.173756602,1.363479281,1.504207855,1.591296399,1.611595918,1.568470045,5
"A8","A8_lhl",1,2,-0.391094716,-0.398287133,-0.46016506,-0.546658072,-0.626359054,-0.739118914,-0.868720744,-0.960118206,-0.985923797,-0.98732282,-0.965594438,-0.925603822,-0.87920457,-0.835607055,-0.780948359,-0.7015761,-0.605917637,-0.510668823,-0.440189218,-0.389614835,-0.344068522,-0.311905901,-0.292981694,-0.276480356,-0.259720915,-0.24191165,-0.223969015,-0.195676411,-0.165105938,-0.14820094,3
"A8","A8_llh",1,2,-0.624157739,-0.62027917,-0.655974972,-0.716965147,-0.789917632,-0.879087324,-0.955496887,-1.021826214,-1.015197053,-0.9511789,-0.867311404,-0.805681721,-0.786552479,-0.768464446,-0.748433028,-0.712280302,-0.638401031,-0.541075208,-0.420654301,-0.31160922,-0.214611523,-0.120802315,-0.013055192,0.105722379,0.239981917,0.385654153,0.512532125,0.603286039,0.640436843,0.604892165,3
"A8","A8_lll",1,2,-0.421230467,-0.434668868,-0.467230499,-0.523014777,-0.625898531,-0.722377243,-0.80945841,-0.862747902,-0.893983862,-0.936122273,-0.970272323,-0.993377393,-1.007258049,-1.036147036,-1.090387613,-1.160784689,-1.221554348,-1.25484448,-1.266325704,-1.289234054,-1.345666596,-1.424371519,-1.492488197,-1.502347396,-1.454891366,-1.396693722,-1.348299723,-1.320268742,-1.295401484,-1.267730154,4
"A9","A9_hhh",1,2,-0.870949259,-0.839234228,-0.825589862,-0.780579156,-0.676262438,-0.533355436,-0.361552967,-0.160965234,0.05804538,0.30847774,0.553178858,0.807052064,1.09228954,1.330465935,1.463056225,1.546746801,1.612515003,1.671982485,1.714625316,1.741555319,1.756069419,1.774180623,1.802858982,1.848097295,1.89672549,1.934817951,1.952687524,1.926632236,1.860698502,1.763000386,1
"A9","A9_hhl",1,2,-0.870833585,-0.817303366,-0.762371948,-0.653076745,-0.483794365,-0.256876518,0.007939922,0.272907713,0.533480431,0.781174569,1.012208749,1.20576963,1.353346165,1.470718037,1.560560613,1.62242006,1.66528522,1.696645531,1.7338868,1.765716323,1.794873198,1.819777839,1.839261937,1.85546005,1.870273916,1.876497555,1.867952461,1.831672148,1.76746614,1.717631537,1
"A9","A9_hlh",1,2,-0.649595493,-0.648968422,-0.700968624,-0.702567664,-0.604636903,-0.422603545,-0.196011929,0.071549616,0.378251164,0.681678457,0.924637202,1.063240987,1.050306401,0.847667985,0.48623472,0.084593566,-0.276080735,-0.556371514,-0.732346316,-0.820474481,-0.857694148,-0.869826997,-0.863510732,-0.838729258,-0.799646762,-0.758590501,-0.70799114,-0.646486749,-0.602735307,-0.5993494,2
"A9","A9_hll",1,2,-0.60991253,-0.608047589,-0.611992807,-0.575313617,-0.485756821,-0.356071799,-0.182445615,0.06924428,0.394445158,0.731788852,1.004747215,1.191908325,1.247710322,1.098944652,0.758310899,0.310944087,-0.144422911,-0.516329608,-0.790427446,-0.995200351,-1.144384261,-1.2472532,-1.314372769,-1.346453412,-1.358429993,-1.36242084,-1.340146062,-1.288911813,-1.217602659,-1.134862522,2
"A9","A9_lhh",1,2,-1.061194924,-1.044373501,-1.047143376,-1.042387509,-1.01009007,-0.960317547,-0.915851622,-0.863832394,-0.785338118,-0.685815067,-0.572523846,-0.416173463,-0.213309941,-0.018498616,0.177704988,0.376818615,0.566207202,0.728350001,0.877130585,1.014946402,1.13581017,1.241057039,1.325139949,1.407863303,1.488457633,1.559033622,1.60402084,1.61317101,1.562466478,1.475410849,5
"A9","A9_lhl",1,2,-0.581013583,-0.682178641,-0.797869033,-0.871886233,-0.891187897,-0.844797256,-0.776404289,-0.712818957,-0.63846834,-0.569408791,-0.516650971,-0.464169452,-0.401345685,-0.330216019,-0.268151986,-0.236802173,-0.220819598,-0.193489221,-0.158648402,-0.132195588,-0.124614777,-0.139887097,-0.16843262,-0.185029521,-0.16295834,-0.110435294,-0.052720329,-0.008629782,-0.028589193,-0.157419624,3
"A9","A9_llh",1,2,-0.623523632,-0.694170621,-0.781911261,-0.835013164,-0.8303895,-0.784932465,-0.742459399,-0.705134706,-0.658932264,-0.604634148,-0.551614668,-0.497234507,-0.41732441,-0.316864684,-0.219456203,-0.140139984,-0.074068064,0.001073717,0.085919502,0.168516439,0.239542665,0.288918852,0.337307788,0.401357052,0.481312084,0.559155031,0.626046958,0.642508169,0.590380516,0.507645554,3
"A9","A9_lll",1,2,-0.694397892,-0.762335816,-0.860009094,-0.922170918,-0.895845874,-0.838547892,-0.810941992,-0.791497769,-0.768054039,-0.762964114,-0.778042555,-0.810548061,-0.848877529,-0.886077002,-0.923584634,-0.961880187,-1.010456798,-1.055310589,-1.090477884,-1.120062139,-1.153732449,-1.191858246,-1.232745969,-1.269560273,-1.291185151,-1.295158433,-1.2792333,-1.243806485,-1.19628411,-1.151932611,4
